date,open,high,low,close,volume
2026-07-07 11:15:00,58431.95,58447.8,58381.1,58427.55,0
2026-07-07 11:30:00,58428.55,58454.95,58410.15,58449.75,0
2026-07-07 11:45:00,58449.75,58486.6,58418.55,58467.05,0
2026-07-07 12:00:00,58467.65,58480.8,58393.2,58407.8,0
2026-07-07 12:15:00,58407.8,58425.05,58355.35,58401.4,0
2026-07-07 12:30:00,58401.4,58407.2,58289.8,58325.3,0
2026-07-07 12:45:00,58325.3,58361.65,58282.15,58331.75,0
2026-07-07 13:00:00,58330.2,58333.85,58214.6,58244.95,0
2026-07-07 13:15:00,58247.7,58289.5,58213.15,58284.2,0
2026-07-07 13:30:00,58284.2,58312.95,58227.3,58287.2,0
2026-07-07 13:45:00,58288.75,58324.55,58225.25,58268.25,0
2026-07-07 14:00:00,58270.15,58326.6,58241.3,58298.8,0
2026-07-07 14:15:00,58298.65,58318.9,58274.15,58315.55,0
2026-07-07 14:30:00,58315.25,58364.55,58304.8,58331.25,0
2026-07-07 14:45:00,58331.85,58374.3,58309.65,58319.4,0
2026-07-07 15:00:00,58320.15,58328.7,58180.95,58202.8,0
2026-07-07 15:15:00,58199.3,58214.25,58110.1,58134.5,0
2026-07-08 09:15:00,57918.25,58007.25,57797.4,57851.15,0
2026-07-08 09:30:00,57853.5,57853.5,57706.75,57829.15,0
2026-07-08 09:45:00,57824.25,57958.45,57802.8,57858.7,0
2026-07-08 10:00:00,57854.35,57977.35,57829.25,57928.15,0
2026-07-08 10:15:00,57925.05,57974.5,57855.7,57926.85,0
2026-07-08 10:30:00,57926.4,58075.6,57925.85,58014.45,0
2026-07-08 10:45:00,58017.8,58041.15,57935.15,57979.95,0
2026-07-08 11:00:00,57981.3,57997.7,57941.85,57990.1,0
2026-07-08 11:15:00,57989.15,58003.8,57907.05,57965.45,0
2026-07-08 11:30:00,57969.75,57973.85,57866.55,57879.9,0
2026-07-08 11:45:00,57881.8,57897.45,57804.95,57837.2,0
2026-07-08 12:00:00,57841.15,57856.5,57788.55,57792.2,0
2026-07-08 12:15:00,57796.1,57842.65,57751.2,57771.15,0
2026-07-08 12:30:00,57771.45,57778.45,57722.35,57765.45,0
2026-07-08 12:45:00,57768.8,57834.6,57746.5,57815.1,0
2026-07-08 13:00:00,57816.25,57899,57810.8,57842.95,0
2026-07-08 13:15:00,57845.05,57874.65,57815.8,57837.55,0
2026-07-08 13:30:00,57839.75,57856.15,57803.3,57820.25,0
2026-07-08 13:45:00,57820.95,57851.05,57197.7,57197.7,0
2026-07-08 14:00:00,57206.45,57255.5,56811.55,56852.65,0
2026-07-08 14:15:00,56854.15,57005.55,56721,56721,0
